Label,area_0,area_1,area_2,area_3,area_4,perimeter_0,circularity_0,mean_intensity,std_intensity
Uninfected,2942.5,0,0,0,0,211.58,0.826,137.2925,66.9358
Uninfected,2646.5,0,0,0,0,202.07,0.8145,117.3772,67.9552
Uninfected,2681.0,0,0,0,0,237.48,0.5974,121.8052,64.955
Uninfected,2512.5,0,0,0,0,220.89,0.6471,114.0359,70.7774
Uninfected,2296.0,0,0,0,0,200.79,0.7156,108.5491,79.3853
Uninfected,3133.0,0,0,0,0,215.34,0.849,124.5066,50.8138
Uninfected,1183.5,0,0,0,0,218.89,0.3104,61.0525,74.2775
Uninfected,2897.0,0,0,0,0,209.48,0.8296,130.679,67.5884
Uninfected,2010.0,0,0,0,0,213.97,0.5517,92.3909,75.7185
Uninfected,2785.0,0,0,0,0,212.31,0.7764,128.8438,71.53
Uninfected,2869.5,0,0,0,0,214.41,0.7844,129.2163,63.9555
Uninfected,2601.0,0,0,0,0,213.14,0.7195,116.564,70.5159
Uninfected,2207.5,0,0,0,0,206.41,0.6511,100.8423,72.8714
Uninfected,2267.0,0,0,0,0,206.65,0.6671,100.2087,70.0063
Uninfected,2901.5,0,0,0,0,204.27,0.8738,120.8066,58.1897
Uninfected,2803.5,0,0,0,0,205.38,0.8352,118.0645,61.3948
Uninfected,2847.5,0,0,0,0,226.41,0.698,128.3923,64.6049
Uninfected,2897.0,0,0,0,0,207.48,0.8457,127.7766,64.3721
Uninfected,2678.0,0,0,0,0,197.34,0.8642,115.0698,61.9317
Uninfected,2489.5,0,0,0,0,208.07,0.7226,113.4126,74.4416
Uninfected,2820.5,0,0,0,0,206.55,0.8308,119.5803,63.3635
Uninfected,2756.0,0,0,0,0,211.97,0.7708,115.6138,61.3445
Uninfected,2592.0,0,0,0,0,215.68,0.7002,115.2964,69.4745
Uninfected,2299.0,0,0,0,0,226.31,0.5641,109.0652,79.0923
Uninfected,2848.5,0,0,0,0,209.24,0.8176,122.8362,63.3215
Uninfected,2684.0,0,0,0,0,209.14,0.7711,116.3025,65.5753
Uninfected,2832.5,0,0,0,0,212.55,0.7879,127.3911,67.6696
Uninfected,2653.0,0,0,0,0,203.48,0.8052,112.2222,63.7772
Uninfected,2609.0,0,0,0,0,210.31,0.7413,116.2483,71.1688
Uninfected,2838.0,0,0,0,0,206.31,0.8379,124.1555,65.4263
Uninfected,2166.5,0,0,0,0,198.55,0.6906,98.7251,67.6456
Uninfected,2642.0,0,0,0,0,203.48,0.8019,117.1521,66.1648
Uninfected,2817.5,0,0,0,0,203.1,0.8584,123.7229,59.7194
Uninfected,2704.5,0,0,0,0,205.72,0.803,119.9846,69.2154
Uninfected,2826.5,0,0,0,0,200.75,0.8813,118.7332,59.7571
Uninfected,2742.5,0,0,0,0,204.89,0.8209,120.9265,65.0047
Uninfected,2640.0,0,0,0,0,200.31,0.8268,113.5347,65.6472
Uninfected,2794.0,0,0,0,0,203.97,0.844,123.2939,66.5551
Uninfected,2767.0,0,0,0,0,212.65,0.7689,120.7903,64.6051
Uninfected,2747.5,0,0,0,0,200.07,0.8626,117.4673,61.7383
Uninfected,2797.0,0,0,0,0,208.79,0.8062,123.1504,65.7811
Uninfected,2439.5,0,0,0,0,203.38,0.7411,105.2942,70.7623
Uninfected,2699.5,0,0,0,0,205.24,0.8053,124.2744,71.5282
Uninfected,2951.0,0,0,0,0,210.99,0.833,128.7383,60.7831
Uninfected,2640.0,0,0,0,0,214.31,0.7223,116.3787,68.3637
Uninfected,2929.5,0,0,0,0,209.24,0.8409,132.4836,67.4019
Uninfected,2702.5,0,0,0,0,213.92,0.7421,122.6858,68.8804
Uninfected,3019.0,0,0,0,0,210.99,0.8522,126.9312,58.3903
Uninfected,2710.0,0,0,0,0,208.31,0.7848,115.4111,63.7518
Uninfected,3206.5,0,0,0,0,216.27,0.8615,125.8572,48.2091
Uninfected,3031.5,0,0,0,0,214.75,0.826,129.6267,57.331
Uninfected,2726.0,0,0,0,0,205.48,0.8113,118.1118,63.7867
Uninfected,2919.0,0,0,0,0,207.48,0.8521,128.291,62.7636
Uninfected,2535.0,0,0,0,0,203.48,0.7694,109.5383,68.1968
Uninfected,2940.0,0,0,0,0,210.99,0.8299,122.1272,56.307
Uninfected,2980.5,0,0,0,0,214.07,0.8173,127.1196,58.9734
Uninfected,2499.5,0,0,0,0,205.72,0.7422,105.1001,65.6026
Uninfected,2760.5,0,0,0,0,200.75,0.8607,121.6338,61.0941
Uninfected,2534.0,0,0,0,0,206.31,0.7481,106.0481,66.2384
Uninfected,2645.5,0,0,0,0,209.24,0.7593,116.6721,69.6524
Uninfected,2815.0,0,0,0,0,203.34,0.8556,122.2651,62.0651
Uninfected,2764.5,0,0,0,0,211.24,0.7785,122.2324,67.6836
Uninfected,2712.5,0,0,0,0,201.38,0.8405,117.0083,65.2531
Uninfected,2861.0,0,0,0,0,207.48,0.8352,126.0566,66.2262
Uninfected,2773.0,0,0,0,0,202.79,0.8473,115.4731,62.2376
Uninfected,2851.0,0,0,0,0,211.48,0.8011,125.8494,64.4065
Uninfected,2732.0,0,0,0,0,206.31,0.8066,120.2957,67.3759
Uninfected,2772.5,0,0,0,0,209.58,0.7932,123.7363,67.3077
Uninfected,2195.0,0,0,0,0,203.62,0.6653,96.6157,73.2915
Uninfected,2741.5,0,0,0,0,209.72,0.7833,117.6177,65.2467
Uninfected,2596.5,0,0,0,0,204.55,0.7798,115.5,71.4212
Uninfected,2715.5,0,0,0,0,201.24,0.8426,122.3623,67.3665
Uninfected,2859.5,0,0,0,0,210.89,0.8079,123.947,61.5258
Uninfected,2888.0,0,0,0,0,222.99,0.7298,122.2393,60.6376
Uninfected,2514.0,0,0,0,0,196.02,0.8222,113.2625,68.529
Uninfected,2636.0,0,0,0,0,201.62,0.8149,117.8149,71.1809
Uninfected,2510.0,0,0,0,0,202.79,0.767,109.498,69.1018
Uninfected,2854.0,0,0,0,0,209.48,0.8173,125.0801,63.5621
Uninfected,2802.5,0,0,0,0,209.24,0.8044,121.8979,64.9575
Uninfected,2819.5,0,0,0,0,209.92,0.804,121.3127,62.2647
Uninfected,2842.5,0,0,0,0,207.58,0.829,119.4836,61.3647
Uninfected,2681.0,0,0,0,0,201.62,0.8288,117.7959,68.8327
Uninfected,2813.0,0,0,0,0,210.65,0.7966,119.3818,62.2819
Uninfected,2939.0,0,0,0,0,218.65,0.7725,127.1533,60.2969
Uninfected,1827.0,0,0,0,0,205.97,0.5412,82.4954,73.365
Uninfected,2800.0,0,0,0,0,209.48,0.8018,124.5847,66.8446
Uninfected,2656.5,0,0,0,0,199.24,0.841,115.4619,65.9967
Uninfected,2200.0,0,0,0,0,199.62,0.6938,102.2415,78.628
Uninfected,2201.0,0,0,0,0,221.62,0.5631,96.7458,68.8854
Uninfected,2798.0,0,0,0,0,211.48,0.7862,123.28,63.5897
Uninfected,2482.5,0,0,0,0,211.72,0.6959,109.7122,72.4657
Uninfected,2226.5,0,0,0,0,199.87,0.7004,102.407,77.6899
Uninfected,2661.5,0,0,0,0,202.07,0.8191,118.343,67.7541
Uninfected,2673.5,0,0,0,0,203.38,0.8122,112.5178,63.2896
Uninfected,2866.0,0,0,0,0,208.65,0.8273,124.6167,62.9696
Uninfected,2543.5,0,0,0,0,205.72,0.7552,109.8574,67.3253
Uninfected,2104.5,0,0,0,0,229.38,0.5026,96.4358,73.4414
Uninfected,2446.0,0,0,0,0,240.65,0.5307,110.2517,68.1732
Uninfected,2742.0,0,0,0,0,204.65,0.8227,119.2534,64.12
Uninfected,2804.5,0,0,0,0,207.72,0.8168,126.949,69.366
Uninfected,2699.0,0,0,0,0,205.82,0.8006,113.7441,62.4224
Uninfected,2627.0,0,0,0,0,212.17,0.7334,115.5132,69.9552
Uninfected,2490.5,0,0,0,0,231.72,0.5829,114.282,70.5772
Uninfected,2863.0,0,0,0,0,214.17,0.7844,126.6309,63.5061
Uninfected,2598.0,0,0,0,0,205.14,0.7758,115.3193,70.9753
Uninfected,2628.5,0,0,0,0,202.89,0.8024,114.3254,65.7746
Uninfected,2936.0,0,0,0,0,215.48,0.7946,126.6248,62.0239
Uninfected,2626.0,0,0,0,0,202.79,0.8024,113.3635,67.3312
Uninfected,2834.5,0,0,0,0,223.24,0.7147,127.7324,66.0615
Uninfected,2766.0,0,0,0,0,206.31,0.8166,119.7976,63.8635
Uninfected,2923.5,0,0,0,0,208.89,0.8419,128.5808,64.0877
Uninfected,2670.0,0,0,0,0,213.48,0.7362,123.0327,73.0529
Uninfected,2793.0,0,0,0,0,205.14,0.8341,125.0571,69.7376
Uninfected,2857.5,0,0,0,0,207.58,0.8333,120.2102,58.3427
Uninfected,2644.0,0,0,0,0,206.31,0.7806,121.8154,73.9175
Uninfected,2819.5,32.5,0,0,0,218.07,0.7451,120.6509,62.7688
Uninfected,2879.0,0,0,0,0,206.31,0.85,129.7908,66.7573
Uninfected,2267.5,0.0,0,0,0,235.87,0.5122,103.377,64.2862
Uninfected,2837.0,0,0,0,0,207.82,0.8254,118.7288,59.7589
Uninfected,2864.5,0,0,0,0,210.41,0.8131,124.2649,62.0563
Uninfected,2702.5,0,0,0,0,205.04,0.8078,118.7246,67.3444
Uninfected,2927.0,0,0,0,0,209.48,0.8382,132.5134,65.8334
Uninfected,2490.0,0,0,0,0,207.82,0.7245,110.7368,71.1615
Uninfected,2941.5,0,0,0,0,214.27,0.8051,130.665,62.6182
Uninfected,2814.0,0,0,0,0,208.31,0.8149,121.9951,63.6581
Uninfected,2893.0,0,0,0,0,206.99,0.8485,132.0635,65.4864
Uninfected,2925.0,0,0,0,0,205.34,0.8718,121.8047,57.1524
Uninfected,2814.0,0,0,0,0,203.82,0.8512,126.0574,67.1372
Uninfected,2975.0,0,0,0,0,210.99,0.8398,125.3948,59.5724
Uninfected,2896.5,0,0,0,0,209.24,0.8314,129.3574,65.9878
Uninfected,2656.0,0,0,0,0,211.82,0.7439,118.7495,69.1987
Uninfected,2960.0,0,0,0,0,212.17,0.8263,129.0271,62.5197
Uninfected,2759.0,0,0,0,0,206.31,0.8146,126.5728,71.4235
Uninfected,2824.5,0,0,0,0,211.1,0.7965,122.5178,59.8336
Uninfected,2643.5,0,0,0,0,209.38,0.7577,119.7952,73.4659
Uninfected,2886.0,0,0,0,0,203.34,0.8771,121.7371,58.2797
Uninfected,2765.0,0,0,0,0,207.97,0.8034,120.6477,66.0927
Uninfected,2601.5,0,0,0,0,210.07,0.7408,116.3213,70.3282
Uninfected,2848.5,0,0,0,0,213.72,0.7837,125.51,64.4773
Uninfected,2952.0,0,0,0,0,214.17,0.8088,122.3511,58.5493
Uninfected,2099.0,0,0,0,0,205.48,0.6247,91.8877,71.6138
Uninfected,2517.5,0,0,0,0,221.58,0.6443,107.7686,68.1824
Uninfected,2778.0,0,0,0,0,204.99,0.8307,112.8223,57.9433
Uninfected,2748.5,0,0,0,0,205.72,0.8161,118.0684,64.622
Uninfected,2865.5,0,0,0,0,216.07,0.7713,126.5964,66.008
Uninfected,1277.5,0,0,0,0,425.4,0.0887,94.864,54.2311
Uninfected,2883.0,610.0,94.0,50.5,4.0,210.99,0.8138,105.0173,51.2222
Uninfected,1726.0,0,0,0,0,487.93,0.0911,106.6567,52.4601
Uninfected,2759.0,140.5,77.5,0,0,210.65,0.7813,105.272,57.0575
Uninfected,2790.0,364.5,10.0,0,0,208.65,0.8053,109.4331,56.3369
Uninfected,1733.5,0,0,0,0,359.06,0.169,103.6748,54.2781
Uninfected,992.0,70.0,41.5,26.5,10.0,204.65,0.2976,97.5588,55.252
Uninfected,775.5,580.5,0,0,0,108.67,0.8252,102.5813,50.8241
Uninfected,698.0,66.5,52.5,18.5,18.5,101.25,0.8555,96.7671,51.1591
Uninfected,2828.5,304.5,2.0,0,0,208.07,0.821,114.8877,60.207
Uninfected,578.5,143.5,140.5,17.5,0.0,92.67,0.8465,102.2332,46.0006
Uninfected,2858.0,1281.0,0,0,0,206.02,0.8461,107.8235,51.6542
Uninfected,562.5,206.5,70.0,0.5,0.0,91.84,0.838,102.5205,48.79
Uninfected,935.5,328.5,1.0,0.0,0,115.15,0.8865,102.1875,54.3929
Uninfected,1676.0,36.5,0,0,0,399.99,0.1316,98.7517,55.1554
Uninfected,2594.5,0,0,0,0,209.38,0.7437,108.0232,63.915
Uninfected,946.5,6.5,0,0,0,412.92,0.0698,96.0615,50.709
Uninfected,2758.5,0,0,0,0,205.72,0.8191,114.1709,61.1892
Uninfected,2397.5,207.5,0,0,0,218.27,0.6324,96.5994,61.1783
Uninfected,2404.5,0,0,0,0,237.24,0.5369,97.1047,61.2731
Uninfected,2769.0,0,0,0,0,207.48,0.8083,108.8252,58.9414
Uninfected,304.5,192.5,24.0,11.0,1.0,315.52,0.0384,100.9182,43.6661
Uninfected,939.5,88.0,68.0,31.5,11.5,120.33,0.8154,105.8848,50.4531
Uninfected,555.5,410.5,0.5,0.0,0,387.32,0.0465,107.8528,41.5125
Uninfected,2894.5,740.0,20.5,6.0,0,211.58,0.8125,108.2822,50.3502
Uninfected,840.5,229.5,18.0,9.5,0.0,108.67,0.8944,106.8181,48.3941
Uninfected,2691.5,604.5,22.5,0,0,199.92,0.8462,103.3801,53.88
Uninfected,2783.5,0,0,0,0,207.24,0.8144,113.6372,57.3966
Uninfected,2825.0,0,0,0,0,204.51,0.8488,113.7664,55.7924
Uninfected,2980.0,119.0,43.5,9.5,0,215.68,0.805,113.6384,48.9695
Uninfected,1647.0,0,0,0,0,459.3,0.0981,108.9146,48.367
Uninfected,2657.0,24.0,19.5,10.0,0,196.99,0.8604,107.1711,57.7385
Uninfected,2994.0,362.0,0,0,0,219.34,0.782,117.218,52.2945
Uninfected,2950.0,738.5,0,0,0,211.68,0.8273,109.762,49.4726
Uninfected,91.5,45.0,28.0,7.0,2.0,93.84,0.1306,93.3164,43.8619
Uninfected,659.0,224.5,129.5,11.5,0,97.25,0.8755,104.2913,47.5877
Uninfected,2725.5,0,0,0,0,203.24,0.8292,113.813,60.7339
Uninfected,2728.0,0,0,0,0,209.48,0.7812,111.8813,59.4498
Uninfected,2760.0,0,0,0,0,208.65,0.7967,111.7197,56.3901
Uninfected,1478.5,196.0,18.5,8.0,5.0,257.52,0.2802,111.6082,47.9801
Uninfected,1312.0,112.5,2.0,1.5,1.5,214.99,0.3567,110.5762,44.9165
Uninfected,1989.5,54.0,4.0,3.0,0,320.15,0.2439,112.5112,49.9636
Uninfected,17.5,1.5,0.0,0.0,0.0,39.07,0.1441,93.8584,41.3347
Uninfected,39.5,20.0,18.0,9.0,3.5,52.04,0.1833,94.9551,46.4099
Uninfected,978.0,312.5,37.5,2.5,1.5,118.91,0.8692,109.3167,45.2282
Uninfected,2833.0,0,0,0,0,206.99,0.8309,116.781,59.1729
Uninfected,2645.5,108.5,81.5,0,0,205.24,0.7892,105.5208,55.8404
Uninfected,2819.0,0,0,0,0,209.48,0.8073,113.623,58.0062
Uninfected,2394.0,0.0,0.0,0,0,266.45,0.4237,109.4897,55.8743
Uninfected,2020.0,639.5,0,0,0,262.11,0.3695,99.2092,53.2707
Uninfected,2599.0,751.0,127.0,0,0,201.82,0.8018,100.5698,55.9517
Uninfected,2815.0,0,0,0,0,216.99,0.7513,115.6155,57.7321
Uninfected,2727.5,74.0,48.0,0,0,212.89,0.7562,108.6638,54.7189
Uninfected,4.0,3.0,0,0,0,8.83,0.6449,75.0884,41.0489
Uninfected,1311.5,187.5,27.0,0,0,224.07,0.3283,106.8379,53.727
Uninfected,1930.0,0.0,0,0,0,388.68,0.1605,103.498,60.4416
Uninfected,2614.0,46.5,0,0,0,201.82,0.8064,102.7871,57.6674
Uninfected,920.5,34.5,25.0,18.5,13.5,170.41,0.3983,91.8684,57.7451
Uninfected,2379.0,292.0,0,0,0,312.74,0.3057,107.1445,55.2883
Uninfected,1871.5,0.0,0,0,0,365.95,0.1756,107.0159,56.5201
Uninfected,2911.5,0,0,0,0,229.38,0.6954,116.708,52.8425
Uninfected,258.5,205.5,50.5,16.0,0.0,59.7,0.9115,98.6125,45.5192
Uninfected,2750.0,151.0,0,0,0,203.82,0.8318,107.6658,56.7345
Uninfected,2485.0,1951.0,884.5,0,0,200.31,0.7783,95.2275,53.3963
Uninfected,810.0,384.0,2.5,1.0,0.5,107.74,0.8769,101.55,48.8345
Uninfected,1404.0,8.5,8.0,0.5,0.0,368.19,0.1301,100.1519,52.1926
Uninfected,1048.5,338.0,13.0,0.0,0,123.15,0.8687,103.99,51.8856
Uninfected,885.0,160.5,109.5,17.5,2.5,113.74,0.8597,105.1206,48.0805
Uninfected,2801.5,0,0,0,0,210.41,0.7952,125.2634,65.6607
Uninfected,2708.0,0,0,0,0,203.82,0.8191,118.0271,65.4819
Uninfected,2402.0,0.0,0,0,0,194.99,0.7938,111.5859,74.2025
Uninfected,2241.5,0,0,0,0,220.41,0.5798,105.9915,78.335
Uninfected,2855.5,0,0,0,0,221.58,0.7308,129.4326,65.3493
Uninfected,2796.0,0,0,0,0,208.65,0.8071,128.9475,70.4296
Uninfected,3053.0,0,0,0,0,210.51,0.8658,133.1282,60.5143
Uninfected,2691.5,0,0,0,0,220.55,0.6953,122.6309,67.226
Uninfected,2755.0,0,0,0,0,208.31,0.7978,126.7185,70.1991
Uninfected,2711.0,0,0,0,0,207.14,0.794,126.7615,73.0127
Uninfected,2942.0,0,0,0,0,212.99,0.8149,136.5984,67.5438
Uninfected,1935.5,0,0,0,0,228.21,0.467,91.3613,76.6546
Uninfected,2731.0,0,0,0,0,205.97,0.809,127.5498,73.6954
Uninfected,2741.0,0,0,0,0,207.82,0.7975,126.5911,72.8973
Uninfected,2745.0,0,0,0,0,207.14,0.804,128.1465,72.799
Uninfected,2451.0,0,0,0,0,215.14,0.6655,113.1135,74.5708
Uninfected,2787.0,0,0,0,0,210.31,0.7918,125.1692,66.5118
Uninfected,2909.5,0,0,0,0,208.07,0.8446,129.5366,65.7758
Uninfected,2394.0,0,0,0,0,211.48,0.6727,109.9619,74.2573
Uninfected,2493.5,0,0,0,0,208.75,0.719,110.4133,71.0159
Uninfected,2368.0,0,0,0,0,212.31,0.6602,110.7603,75.491
Uninfected,2735.0,0,0,0,0,205.14,0.8167,128.1621,73.2201
Uninfected,2720.5,0,0,0,0,202.55,0.8333,124.5291,70.2795
Uninfected,2756.5,0,0,0,0,210.07,0.785,122.5298,68.6853
Uninfected,2626.5,0,0,0,0,204.21,0.7915,121.3186,73.5546
Uninfected,2452.0,0,0,0,0,207.82,0.7134,109.6025,71.9249
Uninfected,2807.0,0,0,0,0,210.31,0.7975,127.9912,68.9818
Uninfected,2598.0,0,0,0,0,202.79,0.7939,119.7075,72.8797
Uninfected,2112.0,0,0,0,0,200.65,0.6592,95.874,74.223
Uninfected,2831.0,0,0,0,0,207.48,0.8264,133.1562,70.8813
Uninfected,2713.0,0,0,0,0,206.31,0.801,121.4868,69.317
Uninfected,2807.5,0,0,0,0,212.07,0.7845,124.2444,66.0027
Uninfected,2776.0,0,0,0,0,210.65,0.7861,125.155,68.1106
Uninfected,2790.0,0,0,0,0,214.65,0.7609,127.4038,69.793
Uninfected,2812.5,0,0,0,0,213.72,0.7737,130.178,69.1868
Uninfected,2898.5,0,0,0,0,206.41,0.8549,135.4187,68.6615
Uninfected,2702.0,0,0,0,0,209.48,0.7738,116.9646,66.8329
Uninfected,2749.5,0,0,0,0,212.55,0.7648,125.2913,69.8843
Uninfected,2257.0,0,0,0,0,216.65,0.6043,105.9797,78.6049
Uninfected,2760.5,0,0,0,0,211.72,0.7739,123.7622,68.9354
Uninfected,2869.0,0,0,0,0,208.65,0.8281,128.0742,66.7231
Uninfected,2730.0,0,0,0,0,206.31,0.806,125.3337,72.0328
Uninfected,2817.0,0,0,0,0,216.31,0.7566,125.3484,66.3527
Uninfected,3030.5,0,0,0,0,211.58,0.8507,131.4529,58.5071
Uninfected,2883.5,0,0,0,0,208.89,0.8304,130.8743,68.3057
Uninfected,2812.0,0,0,0,0,207.48,0.8209,121.9438,65.4617
Uninfected,2770.5,0,0,0,0,202.89,0.8457,127.7808,69.7952
Uninfected,2781.5,0,0,0,0,209.38,0.7973,121.3896,64.5796
Uninfected,2826.0,0,0,0,0,203.82,0.8548,122.2808,62.7494
Uninfected,2828.5,0,0,0,0,210.55,0.8018,125.9604,66.5167
Uninfected,2754.0,0,0,0,0,204.31,0.8291,119.8862,63.3856
Uninfected,2718.0,0,0,0,0,203.97,0.821,120.2996,67.9644
Uninfected,2834.0,0,0,0,0,209.14,0.8142,125.1335,64.0552
Uninfected,2477.0,0,0,0,0,206.31,0.7313,111.97,72.1489
Uninfected,2774.5,11.0,0,0,0,206.55,0.8172,129.8113,71.6039
Uninfected,2193.5,0,0,0,0,212.35,0.6113,103.8679,80.0138
Uninfected,2700.5,0,0,0,0,214.07,0.7406,122.3582,67.4022
Uninfected,2566.5,0,0,0,0,202.21,0.7888,118.199,73.5739
Uninfected,2854.5,0,0,0,0,208.89,0.822,130.7019,68.2925
Uninfected,2588.5,0,0,0,0,206.55,0.7624,116.958,70.9959
Uninfected,2703.5,0,0,0,0,211.72,0.7579,123.1477,70.3707
Uninfected,2674.5,0,0,0,0,208.07,0.7763,120.3279,67.8627
Uninfected,2782.5,0,0,0,0,204.55,0.8357,130.8667,72.1899
Uninfected,2750.5,0,0,0,0,206.89,0.8075,121.5508,66.369
Uninfected,2613.0,0,0,0,0,205.14,0.7803,116.8218,68.194
Uninfected,2546.0,0,0,0,0,201.62,0.787,114.7231,72.8547
Uninfected,2728.0,0,0,0,0,205.14,0.8146,125.3787,71.9096
Uninfected,2783.5,0,0,0,0,208.21,0.8069,123.3274,67.8746
Uninfected,2716.5,0,0,0,0,210.07,0.7736,119.7205,67.3569
Uninfected,2817.5,0,0,0,0,206.89,0.8271,125.5037,66.2833
Uninfected,2891.0,0,0,0,0,208.65,0.8345,130.1472,66.6247
Uninfected,2778.5,0,0,0,0,205.24,0.8289,125.1938,66.5926
Uninfected,2511.5,35.5,0,0,0,210.89,0.7096,114.4788,66.2923
Uninfected,2884.0,0,0,0,0,207.48,0.8419,124.7383,62.1652
Uninfected,2264.5,0,0,0,0,264.69,0.4062,104.6145,70.4343
Uninfected,2790.0,0,0,0,0,213.48,0.7693,121.6836,64.8541
Uninfected,2013.5,0,0,0,0,217.04,0.5372,97.0798,80.5192
Uninfected,2486.0,0,0,0,0,219.48,0.6485,114.3032,70.6662
Uninfected,2665.5,0,0,0,0,206.89,0.7825,119.2957,69.6529
Uninfected,2945.5,0,0,0,0,211.58,0.8268,136.2441,67.8741
Uninfected,2617.5,0,0,0,0,207.38,0.7648,119.7327,72.7351
Uninfected,2902.5,0,0,0,0,208.89,0.8358,126.1643,63.4796
Uninfected,2282.0,0,0,0,0,220.31,0.5908,107.3481,78.6394
Uninfected,2558.0,0,0,0,0,197.14,0.8271,112.0974,68.6396
Uninfected,2908.5,0,0,0,0,222.07,0.7412,132.1641,66.7419
Uninfected,2912.0,0,0,0,0,216.79,0.7786,131.562,65.2069
Uninfected,2892.0,0,0,0,0,215.82,0.7802,131.7668,67.9489
Uninfected,2816.5,0,0,0,0,219.38,0.7354,125.397,63.699
Uninfected,2785.5,0,0,0,0,205.72,0.8271,126.1499,69.1422
Uninfected,2773.5,0,0,0,0,207.38,0.8104,125.4089,68.7358
Uninfected,2788.5,0,0,0,0,206.89,0.8186,122.8455,67.1639
Uninfected,2735.5,11.0,0,0,0,210.89,0.7729,123.1936,68.1484
Uninfected,3125.5,0,0,0,0,216.27,0.8397,135.0266,56.6772
Uninfected,2686.0,0,0,0,0,209.97,0.7656,121.4902,68.8691
Uninfected,2979.0,0,0,0,0,210.99,0.8409,136.9087,67.4689
Uninfected,2858.0,0,0,0,0,207.48,0.8343,131.4219,69.4964
Uninfected,2910.0,0,0,0,0,210.99,0.8214,131.751,67.698
Uninfected,2695.5,0,0,0,0,203.38,0.8189,122.6221,71.3458
Uninfected,2409.0,2.0,0,0,0,207.14,0.7056,112.8752,75.4913
Uninfected,2901.0,0,0,0,0,211.82,0.8125,129.8081,65.249
Uninfected,2975.0,0,0,0,0,218.17,0.7855,125.7573,57.5222
Uninfected,2759.0,0,0,0,0,203.48,0.8374,125.8228,69.2075
Uninfected,2728.5,0,0,0,0,209.24,0.7832,119.9902,67.6105
Uninfected,3051.0,0,0,0,0,214.51,0.8332,128.218,55.4697
Uninfected,3141.0,0,0,0,0,218.85,0.8241,135.1638,56.8357
Uninfected,2596.5,0,0,0,0,208.07,0.7537,120.0544,74.5278
Uninfected,2299.0,0,0,0,0,214.65,0.627,104.6995,73.7102
Uninfected,3105.5,0,0,0,0,218.41,0.8181,132.751,54.3366
Uninfected,2977.0,0,0,0,0,214.99,0.8093,131.72,61.27
Uninfected,2714.5,0,0,0,0,220.41,0.7022,120.6921,69.122
Uninfected,2842.0,0,0,0,0,209.82,0.8112,126.4343,66.3304
Uninfected,2702.5,0,0,0,0,208.07,0.7845,125.571,73.2518
Uninfected,2778.0,0,0,0,0,216.65,0.7437,121.6907,65.3441
Uninfected,2600.5,0,0,0,0,208.07,0.7549,116.8564,70.4788
Uninfected,2886.5,0,0,0,0,213.44,0.7962,123.8,56.9646
Uninfected,2606.0,0,0,0,0,206.31,0.7694,115.6782,70.8641
Uninfected,2911.5,0,0,0,0,213.24,0.8046,129.9106,64.5523
Uninfected,2875.5,0,0,0,0,209.24,0.8254,131.7444,69.0808
Uninfected,2893.0,0,0,0,0,210.65,0.8193,123.1235,62.5902
Uninfected,2409.5,0,0,0,0,214.41,0.6586,110.3611,73.9722
Uninfected,2598.0,0,0,0,0,205.14,0.7758,111.906,68.7125
Uninfected,2658.0,0,0,0,0,219.97,0.6903,117.1069,67.2828
Uninfected,2773.5,0,0,0,0,216.55,0.7432,120.8708,66.3235
Uninfected,2379.0,0,0,0,0,211.62,0.6675,106.1143,71.4393
Uninfected,2331.5,0,0,0,0,206.89,0.6845,106.6824,75.3497
Uninfected,2267.0,3.5,0,0,0,218.31,0.5977,106.4646,74.8333
Uninfected,2601.5,0,0,0,0,217.24,0.6927,115.9248,71.8319
Uninfected,2456.5,0,0,0,0,218.21,0.6483,114.1499,74.2043
Uninfected,2806.5,0,0,0,0,211.58,0.7878,123.5344,65.0083
Uninfected,2640.0,0,0,0,0,201.97,0.8133,123.8345,74.2939
Uninfected,2764.0,0,0,0,0,213.48,0.7621,126.3855,68.3275
Uninfected,2312.0,0,0,0,0,214.31,0.6326,104.4993,73.0416
Uninfected,2508.0,0,0,0,0,207.14,0.7346,114.4565,73.2401
Uninfected,2585.0,0,0,0,0,224.31,0.6456,114.3547,67.2437
Uninfected,2557.0,0,0,0,0,213.97,0.7019,115.8916,72.2752
Uninfected,2788.0,0,0,0,0,215.34,0.7555,124.2573,65.8555
Uninfected,2550.0,0,0,0,0,202.79,0.7792,111.5251,68.2294
Uninfected,2600.5,0,0,0,0,203.04,0.7927,118.3103,72.5984
Uninfected,2761.0,0,0,0,0,211.48,0.7758,123.9539,67.1444
Uninfected,2480.5,0,0,0,0,228.07,0.5993,111.8887,71.8951
Uninfected,2470.5,0,0,0,0,215.38,0.6692,110.0244,70.405
Uninfected,2698.5,0,0,0,0,204.55,0.8105,118.5679,68.2014
Uninfected,2872.0,0,0,0,0,209.82,0.8198,126.896,65.61
Uninfected,2735.5,0,0,0,0,211.24,0.7704,122.5815,66.5886
Uninfected,2546.0,0,0,0,0,203.97,0.7691,118.1753,75.9401
Uninfected,2923.5,0,0,0,0,219.24,0.7643,130.5974,63.236
Uninfected,2673.0,0,0,0,0,208.79,0.7705,122.1562,70.1881
Uninfected,2822.5,0,0,0,0,208.55,0.8155,125.8833,66.3461
Uninfected,2658.0,0,0,0,0,207.48,0.7759,122.7285,72.1404
